"Year","Month","Day","Temperature","Relative_humidity","Wind_direction","Wind_speed","Gust_speed","Precipitation","PAR","Date"
2020,8,13,82.1407881944444,83.2451388888889,168.836805555556,3.04847222222222,6.04590277777778,0,432.259027777778,"8/13/2020"
2020,8,14,78.6079236111111,88.1225694444445,166.76875,3.30159722222222,6.65090277777778,0.096,303.943055555556,"8/14/2020"
2020,8,15,83.8206909722222,81.9347222222222,148.441666666667,2.04819444444444,4.56520833333333,0,504.342361111111,"8/15/2020"
2020,8,16,84.60190625,77.8496527777778,130.738194444444,2.33642361111111,5.25274305555556,0,524.377083333333,"8/16/2020"
2020,8,17,80.0374236111111,65.6635416666667,132.271527777778,4.25211805555556,8.09961805555556,0,578.318055555556,"8/17/2020"
2020,8,18,80.01215625,68.1947916666667,275.555555555556,2.43444444444444,5.87569444444444,0,571.026388888889,"8/18/2020"
2020,8,19,78.2933888888889,65.1559027777778,84.25625,3.70847222222222,7.88201388888889,0,552.328472222222,"8/19/2020"
2020,8,20,76.0626388888889,71.8489583333333,97.6652777777778,3.54090277777778,7.55819444444444,0,506.720833333333,"8/20/2020"
2020,8,21,78.5555833333333,72.5329861111111,84.0854166666667,1.53590277777778,4.30118055555556,0,525.609722222222,"8/21/2020"
2020,8,22,79.1039583333333,74.3663194444444,121.140972222222,1.81465277777778,4.42388888888889,0,438.647916666667,"8/22/2020"
2020,8,23,80.5006805555556,68.3260416666667,67.3597222222222,2.81972222222222,5.63131944444444,0,578.474305555556,"8/23/2020"
2020,8,24,81.56825,67.7326388888889,49.0847222222222,4.08666666666667,7.83263888888889,0,548.873611111111,"8/24/2020"
2020,8,25,80.9061527777778,77.5416666666667,57.44375,5.84722222222222,10.1043402777778,0,384.602777777778,"8/25/2020"
2020,8,26,83.4864965277778,76.0232638888889,104.457986111111,6.35041666666667,11.1327083333333,0,470.071527777778,"8/26/2020"
2020,8,27,74.0663090277778,94.5736111111111,140.281944444444,13.7127083333333,22.1142013888889,8.01,83.5784722222222,"8/27/2020"
2020,8,28,78.0626493055556,87.3524305555556,220.839930555556,3.72277777777778,8.07194444444444,0,330.922222222222,"8/28/2020"
2020,8,29,83.5957604166667,83.2888888888889,215.282638888889,2.89458333333333,6.93006944444444,0,518.23125,"8/29/2020"
2020,8,30,80.7496180555556,80.2045138888889,238.395138888889,2.58541666666667,6.173125,0,487.467361111111,"8/30/2020"
2020,8,31,82.4035486111111,85.3920138888889,191.303819444444,3.465,7.876875,0,431.911805555556,"8/31/2020"
2020,9,1,83.8320625,82.1534722222222,185.036805555556,3.82527777777778,9.58326388888889,0,408.23125,"9/1/2020"
2020,9,2,80.5920104166667,84.2267361111111,224.573958333333,5.69256944444444,11.3165972222222,0.016,322.727777777778,"9/2/2020"
2020,9,3,78.3001805555556,88.7388888888889,190.5375,1.77826388888889,4.53118055555556,0.76,357.345833333333,"9/3/2020"
2020,9,4,80.4130833333333,87.278125,95.8770833333333,1.76319444444444,3.97875,0.016,343.769444444444,"9/4/2020"
2020,9,5,78.2710104166667,87.5736111111111,62.6291666666667,3.38340277777778,6.68138888888889,0,312.831944444444,"9/5/2020"
2020,9,6,78.9878854166667,70.8722222222222,115.222916666667,1.62006944444444,4.03638888888889,0,544.16875,"9/6/2020"
